char_giving,treat,amount_pre,amount_lastpre,amount_maxpre,H_number_yearbefore,H_ngifts,H_littleask,H_bigask,H_nyears,H_frequency,H_medinc,H_medinc_mdum,H_Avg_years_ed,H_Avg_years_ed_mdum
0,1,10,10,10,0,1,1,0,4,.25,35551,0,13.349123,0
0,1,10,10,10,0,1,1,0,4,.25,35595,0,13.813137,0
0,1,10,10,10,0,1,1,0,4,.25,35605,0,12.842399,0
0,1,10,10,10,0,1,1,0,4,.25,36430,0,13.332153,0
0,1,10,10,10,0,1,1,0,4,.25,36437,0,12.890535,0
0,1,10,10,10,0,1,1,0,4,.25,36461,0,15.202555,0
0,1,10,10,10,0,1,1,0,4,.25,36783,0,12.638046,0
0,1,10,10,10,0,1,1,0,4,.25,37209,0,12.830324,0
0,1,10,10,10,0,1,1,0,4,.25,37307,0,13.603363,0
0,1,10,10,10,0,1,1,0,4,.25,37464,0,13.47482,0
0,1,10,10,10,0,1,1,0,4,.25,37540,0,13.194192,0
0,1,10,10,10,0,1,1,0,4,.25,37585,0,14.501767,0
0,1,10,10,10,0,1,1,0,4,.25,38291,0,13.471006,0
0,1,10,10,10,0,1,1,0,4,.25,38699,0,12.561363,0
0,1,10,10,10,0,1,1,0,4,.25,39075,0,13.586648,0
0,1,10,10,10,0,1,1,0,4,.25,39095,0,13.596669,0
0,1,10,10,10,0,1,1,0,4,.25,39173,0,14.191276,0
0,1,10,10,10,0,1,1,0,4,.25,39379,0,13.841283,0
0,1,10,10,10,0,1,1,0,4,.25,39792,0,12.659501,0
0,1,10,10,10,0,1,1,0,4,.25,40043,0,13.668416,0
0,1,10,10,10,0,1,1,0,4,.25,40368,0,15.105736,0
0,1,10,10,10,0,1,1,0,4,.25,40658,0,12.800683,0
0,1,10,10,10,0,1,1,0,4,.25,40661,0,12.898784,0
0,1,10,10,10,0,1,1,0,4,.25,40661,0,12.898784,0
0,1,10,10,10,0,1,1,0,4,.25,40693,0,13.649518,0
0,1,10,10,10,0,1,1,0,4,.25,40836,0,13.755666,0
0,1,10,10,10,0,1,1,0,4,.25,40998,0,14.539588,0
0,1,10,10,10,0,1,1,0,4,.25,41295,0,12.418353,0
0,1,10,10,10,0,1,1,0,4,.25,41553,0,13.397736,0
0,1,10,10,10,0,1,1,0,4,.25,41621,0,10.473336,0
0,1,10,10,10,0,1,1,0,4,.25,41786,0,11.967155,0
0,1,10,10,10,0,1,1,0,4,.25,42036,0,14.43426,0
0,1,10,10,10,0,1,1,0,4,.25,42121,0,13.671455,0
0,1,10,10,10,0,1,1,0,4,.25,42370,0,13.19453,0
0,1,10,10,10,0,1,1,0,4,.25,42500,0,13.996469,0
0,1,10,10,10,0,1,1,0,4,.25,42569,0,16.384645,0
0,1,10,10,10,0,1,1,0,4,.25,42738,0,12.854145,0
0,1,10,10,10,0,1,1,0,4,.25,42956,0,12.33107,0
0,1,10,10,10,0,1,1,0,4,.25,43421,0,13.00617,0
0,1,10,10,10,0,1,1,0,4,.25,44359,0,13.997533,0
0,1,10,10,10,0,1,1,0,4,.25,44455,0,14.973843,0
0,1,10,10,10,0,1,1,0,4,.25,44475,0,15.1893,0
0,1,10,10,10,0,1,1,0,4,.25,44920,0,13.300754,0
0,1,10,10,10,0,1,1,0,4,.25,45012,0,14.058139,0
0,1,10,10,10,0,1,1,0,4,.25,47053,0,12.735342,0
0,1,10,10,10,0,1,1,0,4,.25,47200,0,13.284122,0
0,1,10,10,10,0,1,1,0,4,.25,47508,0,13.750351,0
0,1,10,10,10,0,1,1,0,4,.25,48340,0,14.467295,0
0,1,10,10,10,0,1,1,0,4,.25,49289,0,13.561704,0
0,1,10,10,10,0,1,1,0,4,.25,49383,0,13.514193,0
0,1,10,10,10,0,1,1,0,4,.25,49534,0,13.2521,0
0,1,10,10,10,0,1,1,0,4,.25,49733,0,15.480863,0
0,1,10,10,10,0,1,1,0,4,.25,50135,0,13.534095,0
0,1,10,10,10,0,1,1,0,4,.25,50410,0,13.753529,0
0,1,10,10,10,0,1,1,0,4,.25,50478,0,14.461002,0
0,1,10,10,10,0,1,1,0,4,.25,50551,0,14.017244,0
0,1,10,10,10,0,1,1,0,4,.25,50666,0,14.717448,0
0,1,10,10,10,0,1,1,0,4,.25,50795,0,13.503552,0
0,1,10,10,10,0,1,1,0,4,.25,51175,0,13.329896,0
0,1,10,10,10,0,1,1,0,4,.25,51178,0,14.241805,0
0,1,10,10,10,0,1,1,0,4,.25,51888,0,14.148941,0
0,1,10,10,10,0,1,1,0,4,.25,51937,0,15.462087,0
0,1,10,10,10,0,1,1,0,4,.25,51993,0,14.68598,0
0,1,10,10,10,0,1,1,0,4,.25,53473,0,13.426619,0
0,1,10,10,10,0,1,1,0,4,.25,53486,0,14.469969,0
0,1,10,10,10,0,1,1,0,4,.25,54296,0,14.803731,0
0,1,10,10,10,0,1,1,0,4,.25,55952,0,14.175046,0
0,1,10,10,10,0,1,1,0,4,.25,56393,0,14.368937,0
0,1,10,10,10,0,1,1,0,4,.25,56463,0,14.463254,0
0,1,10,10,10,0,1,1,0,4,.25,57153,0,16.404182,0
0,1,10,10,10,0,1,1,0,4,.25,58433,0,15.197814,0
0,1,10,10,10,0,1,1,0,4,.25,58803,0,14.859509,0
0,1,10,10,10,0,1,1,0,4,.25,58961,0,14.399294,0
0,1,10,10,10,0,1,1,0,4,.25,59486,0,14.867887,0
0,1,10,10,10,0,1,1,0,4,.25,59773,0,15.621663,0
0,1,10,10,10,0,1,1,0,4,.25,60099,0,14.471114,0
0,1,10,10,10,0,1,1,0,4,.25,60118,0,13.802832,0
0,1,10,10,10,0,1,1,0,4,.25,60378,0,14.562749,0
0,1,10,10,10,0,1,1,0,4,.25,60390,0,15.439522,0
0,1,10,10,10,0,1,1,0,4,.25,60390,0,15.439522,0
0,1,10,10,10,0,1,1,0,4,.25,60463,0,14.428099,0
0,1,10,10,10,0,1,1,0,4,.25,60869,0,13.803415,0
0,1,10,10,10,0,1,1,0,4,.25,61145,0,15.188315,0
0,1,10,10,10,0,1,1,0,4,.25,61539,0,14.472298,0
0,1,10,10,10,0,1,1,0,4,.25,61558,0,13.706662,0
0,1,10,10,10,0,1,1,0,4,.25,61609,0,15.306643,0
0,1,10,10,10,0,1,1,0,4,.25,62550,0,15.075741,0
0,1,10,10,10,0,1,1,0,4,.25,62613,0,14.592544,0
0,1,10,10,10,0,1,1,0,4,.25,62811,0,14.966644,0
0,1,10,10,10,0,1,1,0,4,.25,64028,0,14.138889,0
0,1,10,10,10,0,1,1,0,4,.25,64244,0,13.978523,0
0,1,10,10,10,0,1,1,0,4,.25,64277,0,14.194027,0
0,1,10,10,10,0,1,1,0,4,.25,65214,0,13.563308,0
0,1,10,10,10,0,1,1,0,4,.25,66638,0,15.585356,0
0,1,10,10,10,0,1,1,0,4,.25,67593,0,14.441894,0
0,1,10,10,10,0,1,1,0,4,.25,70137,0,14.879954,0
0,1,10,10,10,0,1,1,0,4,.25,70587,0,16.003,0
0,1,10,10,10,0,1,1,0,4,.25,70691,0,16.175314,0
0,1,10,10,10,0,1,1,0,4,.25,70806,0,15.440878,0
0,1,10,10,10,0,1,1,0,4,.25,70815,0,17.656088,0
0,1,10,10,10,0,1,1,0,4,.25,71140,0,14.373692,0
0,1,10,10,10,0,1,1,0,4,.25,71331,0,15.189062,0
0,1,10,10,10,0,1,1,0,4,.25,71885,0,15.462071,0
0,1,10,10,10,0,1,1,0,4,.25,72424,0,16.837301,0
0,1,10,10,10,0,1,1,0,4,.25,73100,0,15.127927,0
0,1,10,10,10,0,1,1,0,4,.25,73467,0,15.910367,0
0,1,10,10,10,0,1,1,0,4,.25,73987,0,15.925332,0
0,1,10,10,10,0,1,1,0,4,.25,74764,0,15.176032,0
0,1,10,10,10,0,1,1,0,4,.25,75026,0,14.544882,0
0,1,10,10,10,0,1,1,0,4,.25,75026,0,14.544882,0
0,1,10,10,10,0,1,1,0,4,.25,76338,0,15.010182,0
0,1,10,10,10,0,1,1,0,4,.25,79659,0,15.305962,0
0,1,10,10,10,0,1,1,0,4,.25,82188,0,15.774202,0
0,1,10,10,10,0,1,1,0,4,.25,83651,0,14.810794,0
0,1,10,10,10,0,1,1,0,4,.25,86913,0,15.601634,0
0,1,10,10,10,0,1,1,0,4,.25,87248,0,15.957067,0
0,1,10,10,10,0,1,1,0,4,.25,87985,0,16.56039,0
0,1,10,10,10,0,1,1,0,4,.25,92024,0,15.071026,0
0,1,10,10,10,0,1,1,0,4,.25,92847,0,15.921581,0
0,1,10,10,10,0,1,1,0,4,.25,97124,0,16.142872,0
0,1,10,10,10,0,1,1,0,4,.25,102767,0,16.44685,0
0,1,10,10,10,0,1,1,0,4,.25,108416,0,17.272085,0
0,1,10,10,10,0,1,1,0,4,.25,112017,0,16.632282,0
0,1,10,10,10,0,1,1,0,4,.25,128287,0,16.136404,0
0,1,10,10,10,1,1,1,0,1,1,0,1,0,1
0,1,10,10,10,1,1,1,0,1,1,20148,0,10.454779,0
0,1,10,10,10,1,1,1,0,1,1,23914,0,12.527626,0
0,1,10,10,10,1,1,1,0,1,1,25442,0,11.936279,0
0,1,10,10,10,1,1,1,0,1,1,25670,0,12.176815,0
0,1,10,10,10,1,1,1,0,1,1,25826,0,12.942847,0
0,1,10,10,10,1,1,1,0,1,1,26366,0,12.542604,0
0,1,10,10,10,1,1,1,0,1,1,26401,0,12.882748,0
0,1,10,10,10,1,1,1,0,1,1,27936,0,12.552978,0
0,1,10,10,10,1,1,1,0,1,1,28049,0,12.65698,0
0,1,10,10,10,1,1,1,0,1,1,28089,0,13.698268,0
0,1,10,10,10,1,1,1,0,1,1,28443,0,13.170034,0
0,1,10,10,10,1,1,1,0,1,1,29674,0,13.085165,0
0,1,10,10,10,1,1,1,0,1,1,29823,0,12.26174,0
0,1,10,10,10,1,1,1,0,1,1,30265,0,12.885952,0
0,1,10,10,10,1,1,1,0,1,1,30813,0,13.059681,0
0,1,10,10,10,1,1,1,0,1,1,31321,0,13.001945,0
0,1,10,10,10,1,1,1,0,1,1,31524,0,13.132789,0
0,1,10,10,10,1,1,1,0,1,1,31542,0,12.146268,0
0,1,10,10,10,1,1,1,0,1,1,31688,0,12.953136,0
0,1,10,10,10,1,1,1,0,1,1,32565,0,11.520686,0
0,1,10,10,10,1,1,1,0,1,1,32924,0,13.696121,0
0,1,10,10,10,1,1,1,0,1,1,32957,0,13.966992,0
0,1,10,10,10,1,1,1,0,1,1,33169,0,13.133561,0
0,1,10,10,10,1,1,1,0,1,1,33331,0,13.202641,0
0,1,10,10,10,1,1,1,0,1,1,33331,0,13.202641,0
0,1,10,10,10,1,1,1,0,1,1,33395,0,13.884065,0
0,1,10,10,10,1,1,1,0,1,1,33765,0,12.602015,0
0,1,10,10,10,1,1,1,0,1,1,33958,0,12.450276,0
0,1,10,10,10,1,1,1,0,1,1,34911,0,12.404561,0
0,1,10,10,10,1,1,1,0,1,1,35283,0,11.872728,0
0,1,10,10,10,1,1,1,0,1,1,35569,0,13.396319,0
0,1,10,10,10,1,1,1,0,1,1,36193,0,12.763991,0
0,1,10,10,10,1,1,1,0,1,1,36394,0,13.819609,0
0,1,10,10,10,1,1,1,0,1,1,36806,0,13.782381,0
0,1,10,10,10,1,1,1,0,1,1,36897,0,13.722819,0
0,1,10,10,10,1,1,1,0,1,1,36925,0,12.996475,0
0,1,10,10,10,1,1,1,0,1,1,37341,0,13.069214,0
0,1,10,10,10,1,1,1,0,1,1,37392,0,14.268294,0
0,1,10,10,10,1,1,1,0,1,1,37440,0,14.306868,0
0,1,10,10,10,1,1,1,0,1,1,39368,0,12.353428,0
0,1,10,10,10,1,1,1,0,1,1,40583,0,12.855729,0
0,1,10,10,10,1,1,1,0,1,1,41732,0,13.247778,0
0,1,10,10,10,1,1,1,0,1,1,42088,0,13.045324,0
0,1,10,10,10,1,1,1,0,1,1,42967,0,13.879837,0
0,1,10,10,10,1,1,1,0,1,1,43605,0,14.657381,0
0,1,10,10,10,1,1,1,0,1,1,43865,0,13.763417,0
0,1,10,10,10,1,1,1,0,1,1,44776,0,15.616482,0
0,1,10,10,10,1,1,1,0,1,1,44837,0,14.286624,0
0,1,10,10,10,1,1,1,0,1,1,45646,0,13.378614,0
0,1,10,10,10,1,1,1,0,1,1,46111,0,15.599706,0
0,1,10,10,10,1,1,1,0,1,1,47150,0,13.523855,0
0,1,10,10,10,1,1,1,0,1,1,47573,0,14.787099,0
0,1,10,10,10,1,1,1,0,1,1,48375,0,13.133758,0
0,1,10,10,10,1,1,1,0,1,1,48523,0,12.742447,0
0,1,10,10,10,1,1,1,0,1,1,49026,0,14.451403,0
0,1,10,10,10,1,1,1,0,1,1,50042,0,12.977952,0
0,1,10,10,10,1,1,1,0,1,1,50163,0,13.501399,0
0,1,10,10,10,1,1,1,0,1,1,50360,0,13.076248,0
0,1,10,10,10,1,1,1,0,1,1,50494,0,14.496994,0
0,1,10,10,10,1,1,1,0,1,1,50776,0,13.731194,0
0,1,10,10,10,1,1,1,0,1,1,51418,0,15.586517,0
0,1,10,10,10,1,1,1,0,1,1,51885,0,15.498545,0
0,1,10,10,10,1,1,1,0,1,1,52679,0,13.326206,0
0,1,10,10,10,1,1,1,0,1,1,52693,0,13.038638,0
0,1,10,10,10,1,1,1,0,1,1,54591,0,16.66107,0
0,1,10,10,10,1,1,1,0,1,1,54602,0,13.422035,0
0,1,10,10,10,1,1,1,0,1,1,54650,0,13.921957,0
0,1,10,10,10,1,1,1,0,1,1,54706,0,15.695015,0
0,1,10,10,10,1,1,1,0,1,1,55221,0,13.84928,0
0,1,10,10,10,1,1,1,0,1,1,55522,0,14.80691,0
0,1,10,10,10,1,1,1,0,1,1,56526,0,13.913151,0
0,1,10,10,10,1,1,1,0,1,1,57163,0,12.981144,0
0,1,10,10,10,1,1,1,0,1,1,57615,0,14.667511,0
0,1,10,10,10,1,1,1,0,1,1,59851,0,14.457455,0
0,1,10,10,10,1,1,1,0,1,1,60765,0,14.812223,0
0,1,10,10,10,1,1,1,0,1,1,61181,0,15.230137,0
0,1,10,10,10,1,1,1,0,1,1,61809,0,16.435022,0
0,1,10,10,10,1,1,1,0,1,1,62509,0,13.932789,0
0,1,10,10,10,1,1,1,0,1,1,64404,0,16.128134,0
0,1,10,10,10,1,1,1,0,1,1,65103,0,14.32184,0
0,1,10,10,10,1,1,1,0,1,1,66327,0,14.094587,0
0,1,10,10,10,1,1,1,0,1,1,67728,0,14.026608,0
0,1,10,10,10,1,1,1,0,1,1,67728,0,14.026608,0
0,1,10,10,10,1,1,1,0,1,1,69638,0,14.906754,0
0,1,10,10,10,1,1,1,0,1,1,70561,0,14.8883,0
0,1,10,10,10,1,1,1,0,1,1,73553,0,14.602118,0
0,1,10,10,10,1,1,1,0,1,1,81906,0,16.09127,0
0,1,10,10,10,1,1,1,0,1,1,88530,0,15.324033,0
0,1,10,10,10,1,1,1,0,1,1,91727,0,15.973411,0
0,1,10,10,10,1,1,1,0,1,1,104372,0,16.257277,0
0,1,10,10,10,1,1,1,0,2,.5,0,1,0,1
0,1,10,10,10,1,1,1,0,2,.5,0,1,0,1
0,1,10,10,10,1,1,1,0,2,.5,0,1,0,1
0,1,10,10,10,1,1,1,0,2,.5,18506,0,10.75235,0
0,1,10,10,10,1,1,1,0,2,.5,23733,0,12.349342,0
0,1,10,10,10,1,1,1,0,2,.5,24628,0,9.9982271,0
0,1,10,10,10,1,1,1,0,2,.5,25438,0,13.05024,0
0,1,10,10,10,1,1,1,0,2,.5,26748,0,13.324078,0
0,1,10,10,10,1,1,1,0,2,.5,27500,0,13.440594,0
0,1,10,10,10,1,1,1,0,2,.5,27576,0,12.150785,0
0,1,10,10,10,1,1,1,0,2,.5,30259,0,9.7279148,0
0,1,10,10,10,1,1,1,0,2,.5,31089,0,13.430172,0
0,1,10,10,10,1,1,1,0,2,.5,31293,0,13.179961,0
0,1,10,10,10,1,1,1,0,2,.5,32813,0,13.67823,0
0,1,10,10,10,1,1,1,0,2,.5,34318,0,13.854409,0
0,1,10,10,10,1,1,1,0,2,.5,35534,0,12.486509,0
0,1,10,10,10,1,1,1,0,2,.5,35910,0,12.645033,0
0,1,10,10,10,1,1,1,0,2,.5,36232,0,11.865258,0
0,1,10,10,10,1,1,1,0,2,.5,37010,0,13.619376,0
0,1,10,10,10,1,1,1,0,2,.5,37511,0,15.888094,0
0,1,10,10,10,1,1,1,0,2,.5,38464,0,13.350807,0
0,1,10,10,10,1,1,1,0,2,.5,39409,0,13.587077,0
0,1,10,10,10,1,1,1,0,2,.5,39710,0,12.991518,0
0,1,10,10,10,1,1,1,0,2,.5,39757,0,13.141284,0
0,1,10,10,10,1,1,1,0,2,.5,39847,0,13.179193,0
0,1,10,10,10,1,1,1,0,2,.5,40019,0,12.97279,0
0,1,10,10,10,1,1,1,0,2,.5,40258,0,13.659992,0
0,1,10,10,10,1,1,1,0,2,.5,40337,0,13.403745,0
0,1,10,10,10,1,1,1,0,2,.5,40901,0,14.399148,0
0,1,10,10,10,1,1,1,0,2,.5,41277,0,14.217375,0
0,1,10,10,10,1,1,1,0,2,.5,41956,0,14.558075,0
0,1,10,10,10,1,1,1,0,2,.5,42110,0,16.858141,0
0,1,10,10,10,1,1,1,0,2,.5,43107,0,12.91923,0
0,1,10,10,10,1,1,1,0,2,.5,44041,0,13.57465,0
0,1,10,10,10,1,1,1,0,2,.5,45460,0,15.359606,0
0,1,10,10,10,1,1,1,0,2,.5,45519,0,13.576661,0
0,1,10,10,10,1,1,1,0,2,.5,46231,0,13.869535,0
0,1,10,10,10,1,1,1,0,2,.5,46482,0,13.405663,0
0,1,10,10,10,1,1,1,0,2,.5,47806,0,15.441706,0
0,1,10,10,10,1,1,1,0,2,.5,49710,0,13.160411,0
0,1,10,10,10,1,1,1,0,2,.5,49925,0,13.384418,0
0,1,10,10,10,1,1,1,0,2,.5,50880,0,15.269667,0
0,1,10,10,10,1,1,1,0,2,.5,51649,0,15.718261,0
0,1,10,10,10,1,1,1,0,2,.5,52056,0,14.609069,0
0,1,10,10,10,1,1,1,0,2,.5,52587,0,15.466345,0
0,1,10,10,10,1,1,1,0,2,.5,53438,0,14.887179,0
0,1,10,10,10,1,1,1,0,2,.5,53648,0,14.627132,0
0,1,10,10,10,1,1,1,0,2,.5,55339,0,14.916712,0
0,1,10,10,10,1,1,1,0,2,.5,55962,0,15.802169,0
0,1,10,10,10,1,1,1,0,2,.5,56905,0,15.91538,0
0,1,10,10,10,1,1,1,0,2,.5,57372,0,14.26722,0
0,1,10,10,10,1,1,1,0,2,.5,58132,0,15.408512,0
0,1,10,10,10,1,1,1,0,2,.5,58155,0,15.148713,0
0,1,10,10,10,1,1,1,0,2,.5,59059,0,15.030624,0
0,1,10,10,10,1,1,1,0,2,.5,59192,0,14.843865,0
0,1,10,10,10,1,1,1,0,2,.5,60375,0,13.642241,0
0,1,10,10,10,1,1,1,0,2,.5,60383,0,14.973449,0
0,1,10,10,10,1,1,1,0,2,.5,60390,0,14.7832,0
0,1,10,10,10,1,1,1,0,2,.5,60432,0,14.799521,0
0,1,10,10,10,1,1,1,0,2,.5,60717,0,15.530572,0
0,1,10,10,10,1,1,1,0,2,.5,61809,0,16.435022,0
0,1,10,10,10,1,1,1,0,2,.5,61919,0,14.595906,0
0,1,10,10,10,1,1,1,0,2,.5,62258,0,15.503317,0
0,1,10,10,10,1,1,1,0,2,.5,62922,0,14.766821,0
0,1,10,10,10,1,1,1,0,2,.5,63513,0,15.854192,0
0,1,10,10,10,1,1,1,0,2,.5,63583,0,15.18192,0
0,1,10,10,10,1,1,1,0,2,.5,63820,0,14.748173,0
0,1,10,10,10,1,1,1,0,2,.5,65104,0,15.48468,0
0,1,10,10,10,1,1,1,0,2,.5,69115,0,14.883919,0
0,1,10,10,10,1,1,1,0,2,.5,69701,0,15.23545,0
0,1,10,10,10,1,1,1,0,2,.5,69710,0,14.551573,0
0,1,10,10,10,1,1,1,0,2,.5,69848,0,15.060671,0
0,1,10,10,10,1,1,1,0,2,.5,71512,0,15.240124,0
0,1,10,10,10,1,1,1,0,2,.5,80448,0,15.399933,0
0,1,10,10,10,1,1,1,0,2,.5,83245,0,14.954535,0
0,1,10,10,10,1,1,1,0,2,.5,105858,0,15.757462,0
0,1,10,10,10,1,1,1,0,2,.5,138206,0,16.656965,0
0,1,10.5,10.5,10.5,1,1,1,0,1,1,46128,0,15.178556,0
0,1,11,1,1,0,11,1,0,5,2.2,47806,0,15.441706,0
0,1,11,1,2,1,9,1,0,23,.39130434,46559,0,14.380431,0
0,1,11,1,3,0,6,1,0,7,.85714287,50017,0,12.666667,0
0,1,11,1,10,0,2,1,0,5,.40000001,37415,0,13.893855,0
0,1,11,2,3,4,5,1,0,2,2.5,34976,0,12.636494,0
0,1,11,2,5,2,4,1,0,2,2,31200,0,12.856564,0
0,1,11,2,5,2,4,1,0,7,.5714286,41245,0,12.797018,0
0,1,11,3,3,1,5,1,0,7,.71428573,35139,0,12.922118,0
0,1,11,3,5,0,3,1,0,5,.60000002,39454,0,13.055983,0
0,1,11,3,5,0,3,1,0,6,.5,39454,0,13.055983,0
0,1,11,3,5,1,3,1,0,4,.75,54676,0,14.158925,0
0,1,11,4,5,2,3,1,0,3,1,35910,0,12.645033,0
0,1,11,5,5,0,4,1,0,7,.5714286,30227,0,12.310249,0
0,1,11,5,6,0,2,1,0,3,.66666669,34651,0,13.110747,0
0,1,11,10,10,0,2,1,0,5,.40000001,59343,0,13.979008,0
0,1,11,11,11,0,1,1,0,2,.5,36349,0,14.041131,0
0,1,11,11,11,0,1,1,0,3,.33333334,36349,0,14.041131,0
0,1,12,1,1,0,12,1,0,4,3,33373,0,13.61147,0
0,1,12,1,1,0,12,1,0,8,1.5,25143,0,12.557536,0
0,1,12,1,1,0,12,1,0,16,.75,43805,0,12.640709,0
0,1,12,1,1,0,12,1,0,17,.70588237,43805,0,12.640709,0
0,1,12,1,1,1,12,1,0,5,2.4000001,36851,0,13.18716,0
0,1,12,1,1,2,12,1,0,4,3,49550,0,13.939757,0
0,1,12,1,1,4,12,1,0,3,4,43242,0,13.272696,0
0,1,12,1,5,0,8,1,0,10,.80000001,82188,0,15.774202,0
0,1,12,1,5,1,8,1,0,9,.8888889,82188,0,15.774202,0
0,1,12,1,6,0,3,1,0,4,.75,73461,0,15.259121,0
0,1,12,2,2,5,6,1,0,3,2,54089,0,14.22506,0
0,1,12,2,3,0,8,1,0,13,.61538464,0,1,0,1
0,1,12,2,10,2,2,1,0,1,2,39173,0,14.191276,0
0,1,12,3,3,0,4,1,0,5,.80000001,44518,0,14.149736,0
0,1,12,5,7,0,2,1,0,3,.66666669,53929,0,14.790132,0
0,1,12,5,7,0,2,1,0,8,.25,29375,0,12.359676,0
0,1,12,5,7,1,2,1,0,7,.2857143,29375,0,12.359676,0
0,1,12,5,7,2,2,1,0,2,1,55973,0,15.015708,0
0,1,12,6,6,0,2,1,0,4,.5,40046,0,13.965452,0
0,1,12,6,6,0,3,1,0,8,.375,43847,0,13.261617,0
0,1,12,12,12,0,1,1,0,2,.5,33824,0,13.444275,0
0,1,12,12,12,0,1,1,0,2,.5,39936,0,12.3685,0
0,1,12,12,12,0,1,1,0,2,.5,43533,0,11.85566,0
0,1,12,12,12,0,1,1,0,4,.25,46708,0,15.456627,0
0,1,12,12,12,0,1,1,0,4,.25,48604,0,14.307947,0
0,1,12,12,12,0,1,1,0,4,.25,55869,0,15.8348,0
0,1,12,12,12,0,1,1,0,4,.25,81133,0,16.157339,0
0,1,12,12,12,1,1,1,0,1,1,44012,0,13.976482,0
0,1,12,12,12,1,1,1,0,1,1,58483,0,15.075764,0
0,1,12.14000010490418,2.1400001,10,2,2,1,0,2,1,79202,0,14.567429,0
0,1,12.3199999332428,2.5,4.27,0,4,1,0,10,.40000001,23963,0,15.812531,0
0,1,12.65000009536743,2.7,4.5,0,4,1,0,5,.80000001,9783,0,7.3634071,0
0,1,13,1,1,6,13,1,0,6,2.1666667,25953,0,14.77637,0
0,1,13,1,5,1,4,1,0,6,.66666669,33336,0,13.003469,0
0,1,13,3,3,3,5,1,0,3,1.6666666,38131,0,12.581406,0
0,1,13,3,5,1,3,1,0,5,.60000002,56951,0,14.255423,0
0,1,13,3,5,2,4,1,0,3,1.3333334,25095,0,11.442142,0
0,1,13,5,5,0,3,1,0,5,.60000002,60396,0,14.130894,0
0,1,13,8,8,1,2,1,0,2,1,74908,0,14.545074,0
0,1,13,8,8,1,2,1,0,3,.66666669,60129,0,13.923108,0
0,1,13,8,8,2,2,1,0,2,1,30675,0,14.457362,0
0,1,13,10,10,1,2,1,0,21,.095238097,73472,0,15.775237,0
0,1,14,1,1,0,14,1,0,9,1.5555556,26846,0,11.889157,0
0,1,14,1,1,0,14,1,0,20,.69999999,72424,0,16.837301,0
0,1,14,1,1,5,14,1,0,3,4.6666665,38419,0,13.863383,0
0,1,14,1,2,4,11,1,0,4,2.75,69766,0,14.85,0
0,1,14,1,10,3,5,1,0,5,1,54892,0,13.996152,0
0,1,14,2,2,3,7,1,0,4,1.75,75691,0,14.19439,0
0,1,14,2,2,5,7,1,0,3,2.3333333,41102,0,12.032585,0
0,1,14,2,10,1,3,1,0,2,1.5,39173,0,14.191276,0
0,1,14,3,3,1,12,1,0,8,1.5,36174,0,14.124329,0
0,1,14,4,10,1,2,1,0,4,.5,24131,0,12.11401,0
0,1,14,5,5,2,4,1,0,22,.18181819,0,1,0,1
0,1,14,5,6,0,3,1,0,3,1,0,1,0,1
0,1,14,7,7,0,2,1,0,5,.40000001,35453,0,13.91729,0
0,1,14,7,7,0,2,1,0,6,.33333334,63545,0,13.853963,0
0,1,14,7,7,0,2,1,0,6,.33333334,75188,0,14.360272,0
0,1,14,7,7,0,2,1,0,7,.2857143,63545,0,13.853963,0
0,1,14,14,14,0,1,1,0,3,.33333334,33540,0,12.565776,0
0,1,14,14,14,0,1,1,0,4,.25,82471,0,15.736029,0
0,1,15,1,1,0,15,1,0,9,1.6666666,55957,0,13.118526,0
0,1,15,1,2,3,13,1,0,7,1.8571428,39007,0,12.823714,0
0,1,15,1,3,6,13,1,0,6,2.1666667,32603,0,13.775996,0
0,1,15,2,3,1,7,1,0,4,1.75,64843,0,14.93026,0
0,1,15,3,3,0,5,1,0,4,1.25,87108,0,17.109842,0
0,1,15,3,3,1,5,1,0,3,1.6666666,87108,0,17.109842,0
0,1,15,5,5,0,3,1,0,4,.75,37277,0,13.384336,0
0,1,15,5,5,0,3,1,0,4,.75,56293,0,15.468312,0
0,1,15,5,5,0,3,1,0,4,.75,128853,0,16.948627,0
0,1,15,5,5,0,3,1,0,5,.60000002,56079,0,15.677086,0
0,1,15,5,5,0,3,1,0,5,.60000002,65642,0,16.384592,0
0,1,15,5,5,0,3,1,0,6,.5,23567,0,11.831408,0
0,1,15,5,5,0,3,1,0,6,.5,23851,0,8.0286646,0
0,1,15,5,5,0,3,1,0,6,.5,30177,0,12.465961,0
0,1,15,5,5,0,3,1,0,6,.5,36334,0,12.320269,0
0,1,15,5,5,0,3,1,0,6,.5,40279,0,11.779184,0
0,1,15,5,5,0,3,1,0,7,.42857143,23567,0,11.831408,0
0,1,15,5,5,0,3,1,0,9,.33333334,32370,0,13.752436,0
0,1,15,5,5,1,3,1,0,2,1.5,36241,0,13.231219,0
0,1,15,5,5,1,3,1,0,3,1,60408,0,12.632397,0
0,1,15,5,5,1,3,1,0,3,1,71850,0,14.880351,0
0,1,15,5,5,1,3,1,0,4,.75,62025,0,14.776871,0
0,1,15,5,5,1,3,1,0,5,.60000002,23762,0,13.887968,0
0,1,15,5,5,1,4,1,0,4,1,62569,0,15.238057,0
0,1,15,5,5,2,3,1,0,2,1.5,86913,0,15.601634,0
0,1,15,5,5,2,3,1,0,3,1,61289,0,13.438073,0
